ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents   label   detailed-label,Tunnel,Traffic_Labeled,Malware
2019-09-20 22:25:48.345280000,COnjAx2IEUXwz8o57c,162.248.88.215,62336,192.168.1.195,5269,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:37.011598080,ClZjzBbiyLrdDaE5,162.248.88.215,62336,192.168.1.195,21,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:35.087245056,CacKqxnap4t7lkGO,162.248.88.215,62336,192.168.1.195,990,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:57.967124992,CF4ETo2o8gATajfBW1,192.168.1.195,5917,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 02:42:46.773315840,C6vDoKq7RkssmY8vg,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.000004,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:35.452357120,CYLP8a4e2nWN8lZSOb,192.168.1.195,28840,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:51.157187072,CMFqPx42Hk9Osmnm0f,162.248.88.215,62336,192.168.1.195,995,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-21 00:04:57.773534976,C3JR8p126YDRDatWZg,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.000004,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 02:59:35.773803008,CfjcFh235aonslMYJd,192.168.1.195,123,31.31.74.35,123,udp,,0 days 00:00:00.000004,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:51.122798848,CoHz8i4iItz0M4haq4,162.248.88.215,62336,192.168.1.195,502,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:48.734832128,CTwqxF3CQajpDEnMm4,162.248.88.215,62336,192.168.1.195,990,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:13.251531008,CsRTaEJLVQ2FuUmxc,192.168.1.195,43190,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:37.784687104,CcRgfA3gFqGSdvTTjb,162.248.88.215,62336,192.168.1.195,445,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:16.273610240,CLsbCU1QtbA3TzfMPc,192.168.1.195,61940,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:15.161270016,CD9QQsE9WhA8j9Z5g,192.168.1.195,32506,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:37.253969920,CRdYt8AUO5BzWagE4,162.248.88.215,62336,192.168.1.195,6668,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:54.588434944,Cm2ErZZ8xUmH5MgFb,192.168.1.195,43973,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:41.684269056,CBZWgfh5gPEnG5fe2,162.248.88.215,62336,192.168.1.195,22,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:58.031339008,CtBM1c4gPsGcYJrpNi,162.248.88.215,62336,192.168.1.195,5223,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:47.498305024,CW8muS22VgtpidtCQ3,192.168.1.195,20310,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:25.292826880,C0nTXB4TKaC7NFq8Hl,192.168.1.195,52522,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:35.202028032,COz6pmArjaQ1nt8Zd,192.168.1.195,33937,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:30.768024064,CGbmWn1dNlCnwsE8pk,192.168.1.195,17292,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:41.448569088,CdSxXF13Yj3m9qaql5,162.248.88.215,62336,192.168.1.195,445,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:28.209758976,C1IL6b36jh7P3s0Jkg,162.248.88.215,62336,192.168.1.195,2811,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:47.585692928,CPspn31YOEKZhPdn2f,162.248.88.215,62336,192.168.1.195,5222,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:06.045085952,CtnmNN1i0QEXxZ5B1d,162.248.88.215,62336,192.168.1.195,20000,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 04:27:17.772695040,CINfCh2GdJg97Mn2A8,192.168.1.195,123,31.31.74.35,123,udp,,0 days 00:00:00.000003,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:33.937335040,CN7jloXDpzZXc6wTj,162.248.88.215,62336,192.168.1.195,443,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:15.140806912,CjCzZ01CzvG0NTwktf,162.248.88.215,62336,192.168.1.195,5223,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 01:49:27.775321856,Cu8gra2UiEFWHsPFke,192.168.1.195,123,31.31.74.35,123,udp,,0 days 00:00:00.007750,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:26:25.333594112,Ca4CCVLVLldJZujwd,192.168.1.195,44441,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:00.607700224,Ca6PoNonnQotpDmvd,192.168.1.195,43165,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:18.886390016,CXPww818IrcsUcNdc1,162.248.88.215,62336,192.168.1.195,992,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:16.576539904,CC25BOAcGU5UV5E8l,192.168.1.195,64083,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:36.950891008,C9dEPu33TaDu6NEBh5,192.168.1.195,56053,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:40.173648128,Cn5q7S1iUS5rpAck3a,162.248.88.215,62336,192.168.1.195,6666,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 13:14:32.770103808,CU4K011TeSpyJDoU9b,192.168.1.195,123,81.2.254.32,123,udp,,0 days 00:00:00.005500,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:28:28.823010048,CVNuMk2pu9mVyvDFye,192.168.1.195,3331,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:18.606790912,Cn1wElbLKDUZQ65Gf,162.248.88.215,62336,192.168.1.195,3128,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:11.412843008,CJLyvc4DAB7sv6Ys6h,192.168.1.195,61044,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:24.270658048,COYWga3tsodMDiJ5H5,192.168.1.195,1608,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:48.892745984,CPN1jw4R0b752d1Gqc,162.248.88.215,62336,192.168.1.195,631,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:54.095585024,CY0GMp4FotjWv0WXG,162.248.88.215,62336,192.168.1.195,585,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:39.756446976,C1cDTqZMZ4kr0V67,162.248.88.215,62336,192.168.1.195,995,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 06:27:06.781202944,CP6Egk3wz6FYxKl2A7,192.168.1.195,123,5.1.56.123,123,udp,,0 days 00:00:00.000004,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 03:41:31.772110080,CC9qB86QSzhwVkQxi,192.168.1.195,123,89.221.210.188,123,udp,,0 days 00:00:00.004497,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:27:30.332019968,ClzO563axSQSKTpWI2,162.248.88.215,62336,192.168.1.195,989,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 17:13:16.778064128,CQuqbi2sr782jGS17g,192.168.1.195,123,89.221.210.188,123,udp,,0 days 00:00:00.004754,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:27:10.144125952,CdZt4Q2ScbVWPhTSVe,162.248.88.215,62336,192.168.1.195,990,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:57.649373952,C31X6A1iP1S2Fo2sma,192.168.1.195,9164,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:27.382540032,CmOzjUEC1l0tAjnSc,162.248.88.215,62336,192.168.1.195,135,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 17:23:34.777043200,CEEpEl2VqmbzoHyujl,192.168.1.195,123,89.221.218.101,123,udp,,0 days 00:00:00.007995,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:24:23.179080960,CnSyHD4tJgam6zRea2,162.248.88.215,62336,192.168.1.195,6667,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:10.250569216,CMMaOz8yyzV9jeFgg,192.168.1.195,2267,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:29.622537984,C8fWgU345qSTwnHPn3,162.248.88.215,62336,192.168.1.195,502,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:26.324833024,CsmRHp3zNGyzOnbm0b,162.248.88.215,62336,192.168.1.195,2811,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:18.565690112,CeK2uO1lSYZ6KG9Fdd,192.168.1.195,1223,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:09.209105920,CWU8WWGwuugYhDO1d,162.248.88.215,62336,192.168.1.195,21,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:37.653518848,CmNB3rqnlqsak4WDf,162.248.88.215,62336,192.168.1.195,5223,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:33.820785152,CrUurK1413zcY6cArk,192.168.1.195,50540,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:37.011593984,Cj63jfFjRc2hJFLNa,162.248.88.215,62336,192.168.1.195,21,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:35.820123904,CQwYEg2z44TKlH6Yaf,192.168.1.195,22407,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:24.217050112,ChumTvm9z2Ds1ukv9,192.168.1.195,37681,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 03:18:22.772546048,CvcFWJ1hIjIWAPc6E,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.000003,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:23.964759040,CNvDRL2xqBxbBUAYUf,192.168.1.195,52702,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:48.520709888,Cp27Oj3RtCFsZ0GyUl,192.168.1.195,15327,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:22.058482944,CFpUCw4cEvnOkGUbN2,162.248.88.215,62336,192.168.1.195,990,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:15.813711872,C5tkKBKFlU18ShaBc,162.248.88.215,62336,192.168.1.195,992,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:46.192070912,Cp5LzKOiKII16W8dk,162.248.88.215,62336,192.168.1.195,81,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:47.990554112,ClTFFnR0eb7uz59ri,192.168.1.195,2261,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:51.863326976,CduX4e1ja2OhUBYcz2,162.248.88.215,62336,192.168.1.195,25,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:31.047161088,C0Kfex2C6ZZQTC0nN,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:43.010596096,CM2DeEZsVKNpmvj1a,192.168.1.195,38236,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:34.308717056,CuhfUotWj0SyI0cj8,162.248.88.215,62336,192.168.1.195,21,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:56.482609920,CZI5Nr3jzvLfxVAlw8,162.248.88.215,62336,192.168.1.195,20000,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:30.018961920,Cewkxx2PYwkvgZFeb5,192.168.1.195,45735,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:35.051832832,CULTXD1XM1mYMgdvkf,162.248.88.215,62336,192.168.1.195,6668,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:51.213565184,CEsqzp2qJZy1I1rWn4,192.168.1.195,17336,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-21 00:39:50.773122048,ChLFLFZumxpFdFbV8,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.007993999,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:27:17.149033984,Ct5M8s3Wa6yy17S5x3,162.248.88.215,62336,192.168.1.195,6666,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:36.284132864,Cqzf8q39YlNUSMHFg2,162.248.88.215,62336,192.168.1.195,585,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:40.033544960,CWiTnzl0ud6zIRcib,192.168.1.195,46593,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:57.390409984,CNaDI62QItWi4vXeW8,162.248.88.215,62336,192.168.1.195,22,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:52.124794880,C3kCb51uvvgQAm00X7,162.248.88.215,62336,192.168.1.195,6668,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:55.021359872,C5OoCf1b1df8XDHLx8,162.248.88.215,62336,192.168.1.195,631,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:50.128308992,C25Ju93wq5EMkREgq6,192.168.1.195,59143,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 13:18:25.770576128,CZXvzw3cwcOvtWq74h,192.168.1.195,123,89.221.218.101,123,udp,,0 days 00:00:00.007499,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:24:23.471930112,CpAEy21cWDoLAPJPZk,162.248.88.215,62336,192.168.1.195,3389,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:49.487397888,Cck6Ne2oKIZEB1pzn8,162.248.88.215,62336,192.168.1.195,139,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:27.686130944,CPP2sd2yq19bDEyMij,192.168.1.195,51862,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:46.382721792,CsQSPfoSu04uLjfXc,162.248.88.215,62336,192.168.1.195,990,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:13.688811008,C4kM3q4YeM7CLAEbfb,162.248.88.215,62336,192.168.1.195,139,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:58.708425984,CYtxzq4jgayaKgwH88,162.248.88.215,62336,192.168.1.195,25,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:28.570893056,C7jlk048vvBCX6DiK3,162.248.88.215,62336,192.168.1.195,502,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:54.952000000,CkJnBw48jdGlnYxtNb,162.248.88.215,62336,192.168.1.195,53,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:13.319991040,CjpTJa3I2gbIpVFovg,162.248.88.215,62336,192.168.1.195,989,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:14.329936896,CptVfc1xKQmXebemJ2,192.168.1.195,28218,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:27.209595904,CH3zrR3kGXY3W8vShk,192.168.1.195,18968,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:39.793924096,CCLQ9P1tjDjJx9dAoj,192.168.1.195,31096,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 02:24:34.771251968,CUFmBc2X8pCNBR5MNg,192.168.1.195,123,31.31.74.35,123,udp,,0 days 00:00:00.000002,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:47.753271040,CYgB971KZXuU40e1M8,192.168.1.195,40324,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:34.621879040,C535jp34f04F8p3w0g,192.168.1.195,9598,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 01:33:20.773617920,CJrre6kGh5677JQb5,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.008246,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:26:02.588752896,CHNcs12Vu9uSmlbBzc,162.248.88.215,62336,192.168.1.195,6669,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:52.074870016,CZApzL38xxLKAbZvH4,162.248.88.215,62336,192.168.1.195,53,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:51.404431104,CfAB7msKU4ETiOFG2,192.168.1.195,54823,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:23.749038080,CR5wai3Re5OUZ4MBzl,162.248.88.215,62336,192.168.1.195,8888,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:57.042934784,CYl61ndyKLJ3Hsbkl,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:58.518068992,CRvfQE2zhqonE1S3rj,162.248.88.215,62336,192.168.1.195,20000,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:19.934107136,C4XbXA1cdpJIrdbMxi,192.168.1.195,28722,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:40.184953088,CWuuEK2KcxxigOEJEj,162.248.88.215,62336,192.168.1.195,990,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 05:56:41.770543104,CP8snq2ea0v8c42Wa3,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.000003,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:04.898008064,CmegUi38fwuv8YnzXk,192.168.1.195,19274,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 03:35:51.772346880,CD5XpcVfQsIJMWqs4,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.008248,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:25:10.769503232,CoaDTy4jyuFmdFJZF4,192.168.1.195,22465,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:10.392249088,CJg7zs3gHS76miou4b,192.168.1.195,52897,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:08.016462080,Cu8hGG3Cntp9fuC0Df,192.168.1.195,436,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:44.431809024,COFHOg2HY0nhPRg9K4,192.168.1.195,54678,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 15:36:40.772780032,C3GvgeEejG6qomiU7,192.168.1.195,123,31.31.74.35,123,udp,,0 days 00:00:00.007747,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:26:00.731976960,Cxx9xJ3mFgNtS9RlOa,192.168.1.195,24962,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 08:06:59.775620864,CMD0Is2rB5NoGSnit8,192.168.1.195,123,89.221.210.188,123,udp,,0 days 00:00:00.000003,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:25.335366912,CqVUz44CngpgxBgN2d,192.168.1.195,38149,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:52.991250944,C4VtM52fxpdjAJzop9,162.248.88.215,62336,192.168.1.195,6666,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 11:48:13.776168192,C4SG601OyQXEvkTVVg,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.007998,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:27:02.208698112,CFxiLC3Mg5icJTBPY6,192.168.1.195,6164,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:45.268850944,CS5pbR3LW3u20hOtU5,192.168.1.195,55409,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:23.247410944,CnZwp71iWIfScFJsh3,162.248.88.215,62336,192.168.1.195,1080,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:44.042983936,CsYAPq4aK6KRV3oNDf,192.168.1.195,49005,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:58.028836864,CwNBD82vhsgwFzYeRe,192.168.1.195,52159,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:28.209762048,CjZrmb14fEavvHW8fe,162.248.88.215,62336,192.168.1.195,2811,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:56.716492800,C3FAg1i9WyhjWp2Z5,162.248.88.215,62336,192.168.1.195,8888,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:48.971214080,CGAwsO2AsxtI7TSyr4,162.248.88.215,62336,192.168.1.195,631,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
